,i,j,y,t,l,k,alpha,psi
23871,4774,13,-2.229155788048935,1,0,0,-0.967421566101701,-1.335177736118937
23872,4774,13,-3.6142167700979257,2,0,0,-0.967421566101701,-1.335177736118937
23873,4774,13,-1.3656661875534732,3,0,0,-0.967421566101701,-1.335177736118937
23874,4774,16,-2.6893659605931335,4,0,0,-0.967421566101701,-1.335177736118937
23875,4775,28,-0.8363827022713366,0,2,1,0.0,-0.9084578685373851
23876,4775,102,0.15369049128937334,1,2,5,0.0,0.11418529432142824
23877,4775,102,-1.6253597423555692,2,2,5,0.0,0.11418529432142824
23878,4775,154,-1.2041487173723529,3,2,7,0.0,0.6045853465832371
23879,4775,52,-1.0366566319011585,4,2,2,0.0,-0.6045853465832371
23880,4776,57,-1.4150330483940414,0,0,2,-0.967421566101701,-0.6045853465832371
23881,4776,8,-1.169546389763322,1,0,0,-0.967421566101701,-1.335177736118937
23882,4776,20,-0.7501301834321368,2,0,1,-0.967421566101701,-0.9084578685373851
23883,4776,34,-3.2995366627869753,3,0,1,-0.967421566101701,-0.9084578685373851
23884,4776,34,-1.442767849365278,4,0,1,-0.967421566101701,-0.9084578685373851
23885,4777,17,-2.0320390783790807,0,0,0,-0.967421566101701,-1.335177736118937
23886,4777,17,-3.9401658195963005,1,0,0,-0.967421566101701,-1.335177736118937
23887,4777,17,-2.003726753960756,2,0,0,-0.967421566101701,-1.335177736118937
23888,4777,63,-1.864501891370097,3,0,3,-0.967421566101701,-0.3487556955170447
23889,4777,63,-1.7518973525862036,4,0,3,-0.967421566101701,-0.3487556955170447
23890,4778,68,0.0716321320297374,0,4,3,0.967421566101701,-0.3487556955170447
23891,4778,131,2.0847358218740677,1,4,6,0.967421566101701,0.3487556955170447
23892,4778,131,1.07769112679122,2,4,6,0.967421566101701,0.3487556955170447
23893,4778,123,1.224549866970919,3,4,6,0.967421566101701,0.3487556955170447
23894,4778,121,0.8884734073832772,4,4,6,0.967421566101701,0.3487556955170447
23895,4779,91,-1.046468580004652,0,3,4,0.43072729929545744,-0.11418529432142838
23896,4779,91,-0.12149607148179759,1,3,4,0.43072729929545744,-0.11418529432142838
23897,4779,91,1.0497196068003358,2,3,4,0.43072729929545744,-0.11418529432142838
23898,4779,91,-1.6260656636114827,3,3,4,0.43072729929545744,-0.11418529432142838
23899,4779,91,-0.9845009168722798,4,3,4,0.43072729929545744,-0.11418529432142838
23900,4780,15,-2.7075078854057617,0,0,0,-0.967421566101701,-1.335177736118937
23901,4780,15,-1.6478698950393849,1,0,0,-0.967421566101701,-1.335177736118937
23902,4780,25,-3.2108897453977683,2,0,1,-0.967421566101701,-0.9084578685373851
23903,4780,25,-2.7854847421382747,3,0,1,-0.967421566101701,-0.9084578685373851
23904,4780,25,-2.594744766336847,4,0,1,-0.967421566101701,-0.9084578685373851
23905,4781,76,-0.7994885767029352,0,1,3,-0.43072729929545756,-0.3487556955170447
23906,4781,76,0.7780685622046196,1,1,3,-0.43072729929545756,-0.3487556955170447
23907,4781,76,-0.25973310940900607,2,1,3,-0.43072729929545756,-0.3487556955170447
23908,4781,8,-1.7181359207523514,3,1,0,-0.43072729929545756,-1.335177736118937
23909,4781,8,-2.9504469156453936,4,1,0,-0.43072729929545756,-1.335177736118937
23910,4782,16,-2.4150918288874417,0,0,0,-0.967421566101701,-1.335177736118937
23911,4782,16,-3.855151319719929,1,0,0,-0.967421566101701,-1.335177736118937
23912,4782,18,-4.369022524025016,2,0,0,-0.967421566101701,-1.335177736118937
23913,4782,54,-1.9234049016490797,3,0,2,-0.967421566101701,-0.6045853465832371
23914,4782,54,-1.868333974258339,4,0,2,-0.967421566101701,-0.6045853465832371
23915,4783,51,-1.3901986171897025,0,0,2,-0.967421566101701,-0.6045853465832371
23916,4783,17,-2.196140636121521,1,0,0,-0.967421566101701,-1.335177736118937
23917,4783,51,-2.097898984109502,2,0,2,-0.967421566101701,-0.6045853465832371
23918,4783,51,-0.9502398159406314,3,0,2,-0.967421566101701,-0.6045853465832371
23919,4783,51,-0.8825165830258512,4,0,2,-0.967421566101701,-0.6045853465832371
23920,4784,174,-0.06947146065846721,0,4,8,0.967421566101701,0.9084578685373853
23921,4784,174,2.6372984233471364,1,4,8,0.967421566101701,0.9084578685373853
23922,4784,196,0.6604854939752474,2,4,9,0.967421566101701,1.3351777361189363
23923,4784,196,2.9610386764487213,3,4,9,0.967421566101701,1.3351777361189363
23924,4784,168,0.30336549172132865,4,4,8,0.967421566101701,0.9084578685373853
23925,4785,189,1.3685669918657197,0,4,9,0.967421566101701,1.3351777361189363
23926,4785,189,3.523029965654863,1,4,9,0.967421566101701,1.3351777361189363
23927,4785,189,0.759861690542587,2,4,9,0.967421566101701,1.3351777361189363
23928,4785,146,2.587477490148935,3,4,7,0.967421566101701,0.6045853465832371
23929,4785,194,2.1829604031341603,4,4,9,0.967421566101701,1.3351777361189363
23930,4786,82,-1.6186982619640757,0,1,4,-0.43072729929545756,-0.11418529432142838
23931,4786,111,-1.1473038630734855,1,1,5,-0.43072729929545756,0.11418529432142824
23932,4786,30,0.3385524145606198,2,1,1,-0.43072729929545756,-0.9084578685373851
23933,4786,30,-1.0133873547259717,3,1,1,-0.43072729929545756,-0.9084578685373851
23934,4786,45,0.2093283796465646,4,1,2,-0.43072729929545756,-0.6045853465832371
23935,4787,43,-1.2077712621996608,0,1,2,-0.43072729929545756,-0.6045853465832371
23936,4787,92,-0.0017512215903621176,1,1,4,-0.43072729929545756,-0.11418529432142838
23937,4787,92,-0.8358079767527474,2,1,4,-0.43072729929545756,-0.11418529432142838
23938,4787,109,-1.2245969095930425,3,1,5,-0.43072729929545756,0.11418529432142824
23939,4787,109,0.649018595793185,4,1,5,-0.43072729929545756,0.11418529432142824
23940,4788,17,-1.3302458812119946,0,1,0,-0.43072729929545756,-1.335177736118937
23941,4788,17,-0.434635044934802,1,1,0,-0.43072729929545756,-1.335177736118937
23942,4788,17,-2.0125494646987607,2,1,0,-0.43072729929545756,-1.335177736118937
23943,4788,19,-2.0354251851773855,3,1,0,-0.43072729929545756,-1.335177736118937
23944,4788,19,-0.8029920197287728,4,1,0,-0.43072729929545756,-1.335177736118937
23945,4789,197,2.4638150688605642,0,3,9,0.43072729929545744,1.3351777361189363
23946,4789,169,3.6623364487336865,1,3,8,0.43072729929545744,0.9084578685373853
23947,4789,169,0.8608012083371148,2,3,8,0.43072729929545744,0.9084578685373853
23948,4789,162,2.001082231839426,3,3,8,0.43072729929545744,0.9084578685373853
23949,4789,156,-0.5875516122019628,4,3,7,0.43072729929545744,0.6045853465832371
23950,4790,59,-0.6053866070521279,0,1,2,-0.43072729929545756,-0.6045853465832371
23951,4790,59,-0.4133591230540642,1,1,2,-0.43072729929545756,-0.6045853465832371
23952,4790,15,-0.5162964877315992,2,1,0,-0.43072729929545756,-1.335177736118937
23953,4790,22,-0.28256557887556766,3,1,1,-0.43072729929545756,-0.9084578685373851
23954,4790,22,-2.165105816351036,4,1,1,-0.43072729929545756,-0.9084578685373851
23955,4791,42,0.644262356615686,0,1,2,-0.43072729929545756,-0.6045853465832371
23956,4791,70,-1.696174749634799,1,1,3,-0.43072729929545756,-0.3487556955170447
23957,4791,0,-1.8424891790114397,2,1,0,-0.43072729929545756,-1.335177736118937
23958,4791,117,-0.39996826278669506,3,1,5,-0.43072729929545756,0.11418529432142824
23959,4791,117,-0.509290682766035,4,1,5,-0.43072729929545756,0.11418529432142824
23960,4792,35,-1.5079046478627043,0,3,1,0.43072729929545744,-0.9084578685373851
23961,4792,35,0.6244584590918676,1,3,1,0.43072729929545744,-0.9084578685373851
23962,4792,134,0.2753123766229243,2,3,6,0.43072729929545744,0.3487556955170447
23963,4792,134,0.07386155421715368,3,3,6,0.43072729929545744,0.3487556955170447
23964,4792,85,-1.5034225522291167,4,3,4,0.43072729929545744,-0.11418529432142838
23965,4793,82,-0.01958842408411443,0,0,4,-0.967421566101701,-0.11418529432142838
23966,4793,101,-1.536904361622032,1,0,5,-0.967421566101701,0.11418529432142824
23967,4793,0,-0.08217475817178954,2,0,0,-0.967421566101701,-1.335177736118937
23968,4793,0,-1.6501102425047307,3,0,0,-0.967421566101701,-1.335177736118937
23969,4793,0,-2.000947129134298,4,0,0,-0.967421566101701,-1.335177736118937
23970,4794,187,0.897223671391957,0,4,9,0.967421566101701,1.3351777361189363
23971,4794,183,0.6590561206957597,1,4,9,0.967421566101701,1.3351777361189363
23972,4794,183,3.270359964274437,2,4,9,0.967421566101701,1.3351777361189363
23973,4794,185,2.8522805222148184,3,4,9,0.967421566101701,1.3351777361189363
23974,4794,185,4.963434320145615,4,4,9,0.967421566101701,1.3351777361189363
23975,4795,109,-0.1856163646199506,0,2,5,0.0,0.11418529432142824
23976,4795,109,0.8596673010864755,1,2,5,0.0,0.11418529432142824
23977,4795,3,-0.0712036444207167,2,2,0,0.0,-1.335177736118937
23978,4795,3,-0.5653449345425212,3,2,0,0.0,-1.335177736118937
23979,4795,3,-2.2009041326205026,4,2,0,0.0,-1.335177736118937
23980,4796,94,-0.48656717748212885,0,0,4,-0.967421566101701,-0.11418529432142838
23981,4796,94,-1.1529228129952154,1,0,4,-0.967421566101701,-0.11418529432142838
23982,4796,141,-0.5621720932259681,2,0,7,-0.967421566101701,0.6045853465832371
23983,4796,118,0.6998912892259412,3,0,6,-0.967421566101701,0.3487556955170447
23984,4796,40,-2.1787378030721785,4,0,2,-0.967421566101701,-0.6045853465832371
23985,4797,51,-0.6021582451281257,0,2,2,0.0,-0.6045853465832371
23986,4797,115,-0.6809072655010653,1,2,5,0.0,0.11418529432142824
23987,4797,98,1.24872366464765,2,2,5,0.0,0.11418529432142824
23988,4797,171,-0.0914944965972283,3,2,8,0.0,0.9084578685373853
23989,4797,44,-0.47945578603542294,4,2,2,0.0,-0.6045853465832371
23990,4798,190,1.4498371505151089,0,4,9,0.967421566101701,1.3351777361189363
23991,4798,190,2.9960556186653515,1,4,9,0.967421566101701,1.3351777361189363
23992,4798,173,2.36252882663112,2,4,8,0.967421566101701,0.9084578685373853
23993,4798,173,3.8821614305936554,3,4,8,0.967421566101701,0.9084578685373853
23994,4798,194,4.074988590466472,4,4,9,0.967421566101701,1.3351777361189363
23995,4799,55,-0.66223920109362,0,2,2,0.0,-0.6045853465832371
23996,4799,55,-0.10219733276746468,1,2,2,0.0,-0.6045853465832371
23997,4799,55,-0.6494648951023128,2,2,2,0.0,-0.6045853465832371
23998,4799,55,0.70621876600952,3,2,2,0.0,-0.6045853465832371
23999,4799,65,-0.7593547286986291,4,2,3,0.0,-0.3487556955170447
24000,4800,131,-1.247458489231886,0,0,6,-0.967421566101701,0.3487556955170447
24001,4800,87,-1.8849155892275988,1,0,4,-0.967421566101701,-0.11418529432142838
24002,4800,87,-0.2727257830241424,2,0,4,-0.967421566101701,-0.11418529432142838
24003,4800,87,0.690098082527143,3,0,4,-0.967421566101701,-0.11418529432142838
24004,4800,87,-0.27126847613020555,4,0,4,-0.967421566101701,-0.11418529432142838
24005,4801,119,-0.7003037961308749,0,2,6,0.0,0.3487556955170447
24006,4801,140,1.1557531826295846,1,2,7,0.0,0.6045853465832371
24007,4801,140,0.28625042804941564,2,2,7,0.0,0.6045853465832371
24008,4801,171,-0.975207180224431,3,2,8,0.0,0.9084578685373853
24009,4801,171,1.2478729372311848,4,2,8,0.0,0.9084578685373853
24010,4802,92,-0.5146762944414858,0,2,4,0.0,-0.11418529432142838
24011,4802,63,0.952569348548246,1,2,3,0.0,-0.3487556955170447
24012,4802,109,0.8661122241921222,2,2,5,0.0,0.11418529432142824
24013,4802,109,0.6182650576258538,3,2,5,0.0,0.11418529432142824
24014,4802,191,2.9860515710745386,4,2,9,0.0,1.3351777361189363
24015,4803,40,-0.8014165399275611,0,4,2,0.967421566101701,-0.6045853465832371
24016,4803,40,-1.2116788151628755,1,4,2,0.967421566101701,-0.6045853465832371
24017,4803,108,1.1953474592706972,2,4,5,0.967421566101701,0.11418529432142824
24018,4803,126,0.43976881194552586,3,4,6,0.967421566101701,0.3487556955170447
24019,4803,166,4.148541076016228,4,4,8,0.967421566101701,0.9084578685373853
24020,4804,19,0.17077621024506628,0,3,0,0.43072729929545744,-1.335177736118937
24021,4804,19,-1.051289643241622,1,3,0,0.43072729929545744,-1.335177736118937
24022,4804,67,0.925321061215616,2,3,3,0.43072729929545744,-0.3487556955170447
24023,4804,67,0.4741701527101539,3,3,3,0.43072729929545744,-0.3487556955170447
24024,4804,25,0.7325029133936309,4,3,1,0.43072729929545744,-0.9084578685373851
24025,4805,171,0.04256031547190697,0,3,8,0.43072729929545744,0.9084578685373853
24026,4805,171,0.8583843978966449,1,3,8,0.43072729929545744,0.9084578685373853
24027,4805,142,2.292415955365994,2,3,7,0.43072729929545744,0.6045853465832371
24028,4805,144,1.4094280278356162,3,3,7,0.43072729929545744,0.6045853465832371
24029,4805,142,0.06376404245767531,4,3,7,0.43072729929545744,0.6045853465832371
24030,4806,59,-1.9442991179803477,0,0,2,-0.967421566101701,-0.6045853465832371
24031,4806,41,-2.925786214207305,1,0,2,-0.967421566101701,-0.6045853465832371
24032,4806,13,-1.589135092326684,2,0,0,-0.967421566101701,-1.335177736118937
24033,4806,19,-1.7221683085337904,3,0,0,-0.967421566101701,-1.335177736118937
24034,4806,16,-3.7843124152125185,4,0,0,-0.967421566101701,-1.335177736118937
24035,4807,113,0.6660843419981384,0,4,5,0.967421566101701,0.11418529432142824
24036,4807,176,2.586202998204516,1,4,8,0.967421566101701,0.9084578685373853
24037,4807,172,0.33907721080101805,2,4,8,0.967421566101701,0.9084578685373853
24038,4807,170,1.068500438153845,3,4,8,0.967421566101701,0.9084578685373853
24039,4807,170,1.8782934894882235,4,4,8,0.967421566101701,0.9084578685373853
24040,4808,79,-0.5335862414863239,0,2,4,0.0,-0.11418529432142838
24041,4808,66,0.09464960434819136,1,2,3,0.0,-0.3487556955170447
24042,4808,66,-1.9129287192629911,2,2,3,0.0,-0.3487556955170447
24043,4808,66,-2.775800312637133,3,2,3,0.0,-0.3487556955170447
24044,4808,155,0.30293830596372945,4,2,7,0.0,0.6045853465832371
24045,4809,31,-2.0317206350120762,0,0,1,-0.967421566101701,-0.9084578685373851
24046,4809,31,-1.1907913232289014,1,0,1,-0.967421566101701,-0.9084578685373851
24047,4809,31,-1.9372014719055974,2,0,1,-0.967421566101701,-0.9084578685373851
24048,4809,40,-0.6588309169755551,3,0,2,-0.967421566101701,-0.6045853465832371
24049,4809,2,-2.432576468972725,4,0,0,-0.967421566101701,-1.335177736118937
24050,4810,112,1.8225119250511157,0,3,5,0.43072729929545744,0.11418529432142824
24051,4810,112,1.337203927529691,1,3,5,0.43072729929545744,0.11418529432142824
24052,4810,22,-1.1404073911828392,2,3,1,0.43072729929545744,-0.9084578685373851
24053,4810,114,2.0643015274524075,3,3,5,0.43072729929545744,0.11418529432142824
24054,4810,115,3.369097372528869,4,3,5,0.43072729929545744,0.11418529432142824
24055,4811,18,-3.0258267382852417,0,0,0,-0.967421566101701,-1.335177736118937
24056,4811,107,0.2860436741568768,1,0,5,-0.967421566101701,0.11418529432142824
24057,4811,0,-0.9459743261148492,2,0,0,-0.967421566101701,-1.335177736118937
24058,4811,0,-3.1835277169292433,3,0,0,-0.967421566101701,-1.335177736118937
24059,4811,12,-3.0535058954119743,4,0,0,-0.967421566101701,-1.335177736118937
24060,4812,144,1.879583320686526,0,3,7,0.43072729929545744,0.6045853465832371
24061,4812,94,0.030780288696159175,1,3,4,0.43072729929545744,-0.11418529432142838
24062,4812,94,0.20937517235829095,2,3,4,0.43072729929545744,-0.11418529432142838
24063,4812,94,0.14311431812542633,3,3,4,0.43072729929545744,-0.11418529432142838
24064,4812,94,-0.4396683098712545,4,3,4,0.43072729929545744,-0.11418529432142838
24065,4813,169,0.7037382524443585,0,1,8,-0.43072729929545756,0.9084578685373853
24066,4813,154,0.08571214976554874,1,1,7,-0.43072729929545756,0.6045853465832371
24067,4813,129,-0.948414229559718,2,1,6,-0.43072729929545756,0.3487556955170447
24068,4813,129,-0.5149990615546195,3,1,6,-0.43072729929545756,0.3487556955170447
24069,4813,66,-2.7997647503734746,4,1,3,-0.43072729929545756,-0.3487556955170447
24070,4814,37,-1.644025565051648,0,3,1,0.43072729929545744,-0.9084578685373851
24071,4814,37,0.722718161851529,1,3,1,0.43072729929545744,-0.9084578685373851
24072,4814,37,-0.007075152564261777,2,3,1,0.43072729929545744,-0.9084578685373851
24073,4814,37,0.9054843306009788,3,3,1,0.43072729929545744,-0.9084578685373851
24074,4814,37,-0.45213826977419425,4,3,1,0.43072729929545744,-0.9084578685373851
24075,4815,11,-2.015143815891584,0,0,0,-0.967421566101701,-1.335177736118937
24076,4815,20,-2.5487840153720085,1,0,1,-0.967421566101701,-0.9084578685373851
24077,4815,25,-1.5965921691080707,2,0,1,-0.967421566101701,-0.9084578685373851
24078,4815,25,-1.5073403785967059,3,0,1,-0.967421566101701,-0.9084578685373851
24079,4815,25,-0.8379628984206051,4,0,1,-0.967421566101701,-0.9084578685373851
24080,4816,72,-0.41778458232513727,0,3,3,0.43072729929545744,-0.3487556955170447
24081,4816,50,0.5796293515001223,1,3,2,0.43072729929545744,-0.6045853465832371
24082,4816,50,0.7700193233469939,2,3,2,0.43072729929545744,-0.6045853465832371
24083,4816,50,-0.2295756244399606,3,3,2,0.43072729929545744,-0.6045853465832371
24084,4816,27,-0.5501216639829243,4,3,1,0.43072729929545744,-0.9084578685373851
24085,4817,68,-0.5647576815934265,0,2,3,0.0,-0.3487556955170447
24086,4817,68,-0.5866495214809416,1,2,3,0.0,-0.3487556955170447
24087,4817,68,0.2053029558747716,2,2,3,0.0,-0.3487556955170447
24088,4817,68,-1.1277972716173583,3,2,3,0.0,-0.3487556955170447
24089,4817,68,-1.1890342184857785,4,2,3,0.0,-0.3487556955170447
24090,4818,173,0.2080996432946216,0,3,8,0.43072729929545744,0.9084578685373853
24091,4818,173,4.085328849831802,1,3,8,0.43072729929545744,0.9084578685373853
24092,4818,173,0.24472062977816122,2,3,8,0.43072729929545744,0.9084578685373853
24093,4818,173,2.1679341064033073,3,3,8,0.43072729929545744,0.9084578685373853
24094,4818,124,0.7068566413660449,4,3,6,0.43072729929545744,0.3487556955170447
24095,4819,110,-1.163424344634201,0,2,5,0.0,0.11418529432142824
24096,4819,106,-0.513445152620369,1,2,5,0.0,0.11418529432142824
24097,4819,110,-0.6338873000460625,2,2,5,0.0,0.11418529432142824
24098,4819,110,-0.060883338955539934,3,2,5,0.0,0.11418529432142824
24099,4819,110,0.2617855684958228,4,2,5,0.0,0.11418529432142824
24100,4820,70,0.1421514316482122,0,1,3,-0.43072729929545756,-0.3487556955170447
24101,4820,1,-2.812574479167453,1,1,0,-0.43072729929545756,-1.335177736118937
24102,4820,1,-0.6560574301802677,2,1,0,-0.43072729929545756,-1.335177736118937
24103,4820,14,-0.7126750642658122,3,1,0,-0.43072729929545756,-1.335177736118937
24104,4820,14,-2.7735886474691522,4,1,0,-0.43072729929545756,-1.335177736118937
24105,4821,12,-2.5736285774765855,0,0,0,-0.967421566101701,-1.335177736118937
24106,4821,2,-3.1754951539014753,1,0,0,-0.967421566101701,-1.335177736118937
24107,4821,2,-3.285211395427374,2,0,0,-0.967421566101701,-1.335177736118937
24108,4821,2,-1.8555307550233235,3,0,0,-0.967421566101701,-1.335177736118937
24109,4821,2,-2.7119451049007206,4,0,0,-0.967421566101701,-1.335177736118937
24110,4822,41,0.066384821436691,0,2,2,0.0,-0.6045853465832371
24111,4822,41,-2.077283991693493,1,2,2,0.0,-0.6045853465832371
24112,4822,75,1.701705850903157,2,2,3,0.0,-0.3487556955170447
24113,4822,93,1.7498137730518861,3,2,4,0.0,-0.11418529432142838
24114,4822,35,-0.28821032421436277,4,2,1,0.0,-0.9084578685373851
24115,4823,33,-0.6809175708498328,0,1,1,-0.43072729929545756,-0.9084578685373851
24116,4823,51,1.406802994224309,1,1,2,-0.43072729929545756,-0.6045853465832371
24117,4823,42,-1.4070448412581205,2,1,2,-0.43072729929545756,-0.6045853465832371
24118,4823,87,-0.1612535852442658,3,1,4,-0.43072729929545756,-0.11418529432142838
